recipe_id,distinct_ingredients,ingredient_quantities,cooking_time,user_satisfaction_rating
90,7,498.60417890385185,31.10514942391837,3
91,3,163.61453364138663,30.44680797261116,1
92,5,727.5825478618452,23.562953584071003,1
93,9,772.7457961860525,47.77939737575361,5
94,4,583.2133376910214,102.4063840697446,5
95,10,782.418820956833,100.2098871471424,2
96,3,519.1058165461711,49.024783915802935,5
97,6,546.5961879128944,72.7486546377272,5
98,8,456.1639674406222,87.89387639461529,2
99,10,74.14817040689043,32.73877908222264,4
100,5,152.4968556436392,24.336224877895916,4
101,5,79.85772640239753,116.79103921941577,2
102,8,654.5898907005914,76.01909101910613,2
103,10,348.63818202251036,117.86280801087135,4
104,4,533.1421566064676,43.84193852020635,4
105,9,912.1881502297883,85.84864549702512,4
106,4,286.8276176914312,30.599418202242337,4
107,7,439.86377688384823,35.03801969649999,3
108,5,767.7735816158962,63.86874394600676,2
109,4,267.35825721704134,41.75608443342819,1
110,5,123.13091433735335,24.276479841667214,3
111,3,325.2638802680796,35.23128072877249,1
112,6,203.1602228913042,9.111065363574433,1
113,3,933.2127697254444,86.00871646991096,5
114,7,817.7143605861961,61.593415564874086,2
115,10,651.7335686849023,15.837952636520447,3
116,6,877.8875606783319,24.744809209776488,2
117,3,813.4884730541587,16.791471882954063,4
118,8,227.24155594173405,75.4481729517258,2
119,7,897.9310485654789,15.834191815436787,1
120,4,562.3751298198682,91.74246829904985,4
121,3,817.0681474058595,7.358755721844985,2
122,6,901.2867349273185,33.67821561952759,2
123,3,352.1033012232707,107.42666772756932,1
124,4,154.54932830129292,87.63110158405829,4
125,10,266.5384044148446,13.391358286454087,1
126,6,455.7523991949435,99.42950201579568,2
127,6,827.1140276263685,61.69903897712355,3
128,9,867.6940540935262,102.38004812441537,3
129,3,56.604524004631166,74.08507406179524,5
130,6,535.2099374486875,83.41079868377875,3
131,10,446.54045299134003,119.25267944550643,4
132,5,261.00241994719374,31.71858778126209,5
133,9,163.87209896699866,76.75374109755965,4
134,5,370.7344128334466,57.93695985660081,3
135,7,945.7642187168932,9.536974586109515,3
136,4,357.04278541971746,6.664123772829479,2
137,9,542.8510906561978,18.711286449053745,4
138,3,717.8680109504189,79.64555016193303,1
139,7,395.4481222603293,70.2237551100401,2
140,8,973.1929785849127,68.64439953382865,4
141,8,964.3249301950057,8.663527690749909,5
142,8,289.1931810340959,58.969844581400814,4
143,8,522.3860805977662,111.33162405189078,5
144,3,335.83439432593116,50.72306497072436,5
145,6,320.59846965859424,76.86608402567248,3
146,7,85.04259998680615,94.6791476966615,1
147,6,629.086117280902,95.15140710131708,4
148,8,527.5450720674185,64.7172094754562,1
149,7,98.90481368748988,103.66447372126868,5
150,7,314.7141410247809,50.0084807368309,3
151,8,912.852591668321,107.1997197002518,1
152,6,277.58379613362376,32.626124135487714,2
153,3,187.65012848666194,37.22488680391567,5
154,10,514.9801222636848,11.108871782885126,2
155,10,986.3679314050706,96.49191120236253,1
156,4,279.9525079359254,52.96135216676114,1
157,3,688.5287700355847,31.34841059981089,1
158,5,773.5386345622817,31.655881925906662,4
159,3,275.7556667927797,108.66099324136181,5
160,4,741.8055311812666,100.90040905301925,5
161,8,399.39397608329057,68.65605181607609,5
162,3,650.6905390639005,75.85274204780792,4
163,5,651.8532252228499,59.54744061328346,1
164,4,558.9859498710206,50.04165243106302,1
165,6,135.7752815516879,110.27984134010812,2
166,7,843.5373708097761,19.44546090483474,4
167,4,354.741061723149,53.121380817366216,3
168,3,227.19258487986153,44.62461941860566,4
169,5,88.73638447702572,62.287332828882064,2
170,8,611.3482960288297,57.627665572695136,2
171,9,693.6861437501683,64.67229613987436,2
172,8,65.75843748146335,21.09068238110432,1
173,9,536.4884053843169,64.01127267402686,3
174,7,265.17098643804104,32.87816359702925,2
175,3,662.9141508889774,26.198105133641995,5
176,6,215.64810755474187,12.45593516041199,1
177,5,706.3908511973426,92.7050442569562,3
178,5,417.39857898551054,54.155820898504395,5
179,9,939.8934892998977,77.06402358085221,3
180,8,180.6448969386936,88.67323448004548,3
181,5,374.0130334977456,83.12141651105865,5
182,5,157.79984517855962,59.10758269531346,4
183,6,928.4589373646346,49.60833082944893,3
184,3,883.4723857119319,48.23538960867633,4
185,4,295.0445463293978,78.60561164695648,3
186,9,676.98484373247,61.90135081831544,5
187,7,826.3610901911551,102.65020851867872,3
188,8,577.4407710194893,105.59072819757189,2
189,6,553.1680494382061,24.614443470749624,2
190,9,279.75967635542906,20.666869927758448,3
191,9,138.44762941560424,77.49610649413994,5
192,10,902.3549700556604,39.640961027162135,5
193,5,905.3971543051639,7.135632657986369,1
194,4,651.4463844096045,107.19390697673984,5
195,3,372.0783014962656,31.09358823303795,4
196,9,381.74909588202786,111.86727494386804,3
197,8,739.6578949267274,87.50496185099917,2
198,8,902.2547469549482,92.70515133982069,5
199,7,892.7321030518615,28.168072016213447,2
200,10,790.8817685647426,31.932358945933487,1
201,4,659.9300638465734,64.94579168976756,3
202,5,129.9329667452964,24.791483054734147,5
203,3,203.54727838988308,40.12464465854871,2
204,3,903.6264791007253,41.968184963997516,5
205,6,626.1076066766104,23.357442324067872,1
206,4,58.73719903579816,28.596025840443485,2
207,4,146.3979657227305,95.68346183094951,2
208,8,680.3266806526531,24.227523272935862,3
209,5,54.808504653907754,8.272600062051087,3
210,6,202.76764884662373,77.37581840232792,2
211,5,571.2970998982568,117.23805873013174,3
212,8,707.3004378080586,43.08958868165896,2
213,9,669.3631965274704,18.645405867569014,4
214,8,263.05584398753183,70.59454241726604,5
215,3,726.5702602801591,109.23073427599931,4
216,6,275.3866331219601,95.16710468027506,4
217,3,359.12971325130434,76.58932486746234,5
218,4,759.166834862123,41.23149710987393,2
219,8,667.1512540948539,67.31621992676529,2
220,10,856.7622399694691,15.493156749989367,3
221,10,674.7322476853262,83.07872379227705,1
222,10,589.893173168698,88.38604217322985,2
223,5,138.99102943668785,115.97863663464067,5
224,4,399.33001290646183,34.94569625568324,1
225,3,301.94224929763914,7.122488189947604,5
226,4,281.7901612101294,67.74497340912232,5
227,10,974.3600270148233,86.28090800563366,5
228,3,423.44283843342237,95.89685972654362,1
229,7,897.4442274182576,27.27997729785322,4
230,4,649.5816946973997,35.10157993925772,5
231,10,805.070738364566,63.94795640573908,3
232,9,527.5052384499324,43.01909314655021,2
233,7,598.0586903950411,103.95882095755618,2
234,9,517.8918091279206,59.48241767995283,2
235,10,235.48083840814226,96.95154407173034,1
236,8,736.3295094984301,71.77127245547068,3
237,4,316.733744318813,93.90536628596787,3
238,6,73.10016810988114,43.257393450987244,3
239,10,663.1986811118094,100.61291152198578,3
240,10,218.2551454366965,36.57581628836748,3
241,8,943.4356551352686,67.80136292037844,4
242,10,956.232148152458,29.610818014995534,3
243,10,919.1211707094261,59.68554998701224,3
244,7,401.65076524267215,41.59014909350086,1
245,3,64.68378570242406,35.67089452327964,1
246,6,931.9026344583391,116.20327707322431,3
247,7,456.7749409014486,23.40852213097402,4
248,5,968.3220780914861,95.54247130760045,3
249,3,965.4389782347902,118.17897034056972,3
250,5,860.3589826939921,7.2886706301089506,3
251,5,329.7264474661064,85.38815261484092,5
252,10,415.842842171829,34.08485763897302,4
253,5,858.579837941014,9.656099797755012,2
254,7,351.07590489846376,51.33230158001254,3
255,7,211.01810935178787,112.55004816965062,2
256,4,578.9611993354326,6.352985852204734,4
257,5,939.3470354527419,72.6068545719249,3
258,5,711.2283068412244,62.6605950384623,2
259,10,591.5581115848967,105.43917890267046,2
260,4,142.3176690822301,14.660197169871951,4
261,6,634.2568653642113,83.37549343696479,3
262,7,990.5511575990502,83.21261531982688,5
263,10,183.07981447469783,81.94420193916257,4
264,4,542.4131697455499,113.36846691752925,5
265,9,883.5044183315576,99.65506583579125,3
266,4,753.7301868664943,9.82686351800319,2
267,4,712.1649539455045,59.17452783101901,4
268,5,717.3598797877538,50.76460146315335,4
269,10,391.5165936587674,40.66693042544224,4
270,5,328.9122520512687,56.90372339272119,1
271,10,818.893097704588,49.18233126648741,3
272,10,819.6077249452217,54.71839848604651,1
273,4,873.7187026510985,117.61511454499389,4
274,8,917.5785249286478,15.192792096201787,4
275,6,535.7752789178909,111.05655003145392,5
276,3,526.4404799528396,60.22722204916807,1
277,5,808.3804200184364,76.73035823244723,2
278,6,667.4657342388768,100.47104116103479,3
279,6,716.8685333948182,46.45324835216439,2
280,7,806.003035964296,54.49851943011619,2
281,8,895.505074726688,52.0946252320521,3
282,10,371.095399008959,48.09406759161238,4
283,3,406.80380500794683,111.43587198939292,5
284,9,139.28284284882557,100.32693748719639,4
285,4,599.3661339463653,17.534998834242252,4
286,5,84.14516010690498,17.434185534866046,1
287,10,492.31811722583717,54.204994208093986,2
288,8,565.5124029721978,16.34559832427304,2
289,3,322.2141895218702,76.19570595617876,2
290,6,611.2915975405602,21.5245348350994,5
291,3,78.97523744209695,65.07292535618213,5
292,5,85.4807793117537,5.830293905427542,5
293,8,831.4705326266753,41.40858006745437,3
294,5,392.1811093406997,82.87693322235538,5
295,9,170.70748701929054,60.66447812620257,1
296,9,546.1310970520642,117.50099088988364,1
297,9,781.4938754436803,105.52193654761425,4
298,9,255.02997612200102,46.29313958996239,4
299,9,641.7459520280503,10.23095226931158,4
300,7,131.0800917440796,102.24702451322716,4
301,3,99.09763511017732,109.7919456861872,1
302,4,554.7868999897406,99.37215024318922,4
303,5,563.6033655296012,19.71424320577296,1
304,10,655.5584064232962,119.76024045741309,5
305,9,739.7867670365284,34.73718547856899,5
306,7,977.0594754894079,88.28356497296255,3
307,4,540.4853308861356,109.42401077860798,4
308,10,356.8086492941837,32.104018148031585,5
309,10,805.4268850302685,109.4497337878626,5
310,3,307.2906386989705,40.590381607409704,2
311,3,467.0228496703543,117.28752057416645,2
312,10,124.53356227515266,37.344902343754576,1
313,6,74.08320624468463,114.64511984715105,3
314,6,964.5159939440288,11.157634852657614,2
315,6,844.1811144865956,86.5662813420285,3
316,8,711.1754957890131,66.19278039125543,5
317,5,438.5052971935564,59.955863869114026,1
318,8,214.6296040673035,30.701846139421598,3
319,6,198.61519053753173,86.14351582429657,2
320,9,287.7307532563656,26.943091516325318,5
321,6,571.7653314708144,68.57680653824835,4
322,5,728.8661265650592,34.12321674962884,5
323,9,677.1875078818447,114.89645867485595,2
324,8,315.9372020986457,8.292587291100075,2
325,6,957.1220166300344,27.968752212792204,4
326,5,751.0020708609801,32.86571973455649,5
327,9,576.6363498858307,52.617799963298886,3
328,7,631.1347089226347,31.763977815056155,3
329,8,448.62005930640044,61.50514538091031,5
330,8,285.3444400260996,105.33353517473198,3
331,9,388.1740447186985,86.88729346205464,5
332,4,769.9538049411507,71.69562776153776,5
333,5,63.673814198268076,15.23536546800816,2
334,8,160.26900848157044,84.80909246476669,1
335,7,93.70250992066511,24.137642695758082,2
336,10,88.69236220302163,95.43224938559527,3
337,8,862.6875548104568,33.756527228667615,1
338,10,718.4749664110225,52.9606037569036,5
339,10,500.46513763295894,45.30407326656171,3
340,5,142.9424526184514,103.76360018760853,4
341,7,517.0350813609907,19.552612752041938,3
342,7,499.7981822415374,70.0491614742507,1
343,6,214.54177641451443,21.337085085952157,1
344,9,462.1590667760744,86.05152115520147,5
345,6,428.5794976775048,109.08398469636533,4
346,6,635.0575931496056,54.97988019473414,5
347,7,653.3389683242616,61.130609930472225,4
348,6,93.03880928344229,111.65362619551766,4
349,3,405.88198389514764,64.91400969467607,5
350,8,644.5669199285246,61.073820375699505,3
351,6,527.9794456510833,71.50784681099498,2
352,6,863.6653491289062,84.26141968173947,4
353,6,675.7589500379978,17.29158813500861,1
354,6,204.7877057273582,99.42771069027435,5
355,8,117.04031003040835,55.08307815712482,3
356,3,660.2983142959998,13.320078638210836,4
357,9,75.18574501454071,95.41100695779451,3
358,5,606.4868022097901,48.34924674392129,5
359,3,943.2187293537097,16.5422619359312,1
360,4,596.700468982085,77.88458954747381,4
361,6,418.7614298961958,106.2151056448688,4
362,5,661.1238075202356,107.09165358260843,3
363,10,485.3402459669408,115.13129960303192,5
364,10,568.3359498501381,104.78612787316912,2
365,6,944.3915683376989,5.24620572472965,4
366,4,416.79750591073554,48.727734137539876,1
367,3,963.1310356327185,99.13239668913285,4
368,6,910.0831098582605,47.11909568982453,4
369,9,236.0015780498316,74.17807823366621,2
370,4,115.89323583140718,74.72644894807118,2
371,7,145.73910130855532,46.97790996446465,5
372,7,67.31073436897225,109.01450163734808,4
373,7,139.72081271813198,62.871259719403525,4
374,10,698.856434745539,58.45018368281259,3
375,10,117.62921603721753,119.71408075111803,3
376,3,353.02684877907325,61.75254186835092,1
377,4,852.6315454209819,25.515798971786822,1
378,9,72.10833894903458,64.00298362929537,3
379,3,823.745058459489,98.61192458479195,1
380,8,317.76203603472993,94.33893759330236,4
381,6,162.25658624057343,95.68690298747417,2
382,5,711.9003070959432,86.42273515975985,4
383,9,647.4957044408898,34.23505034266914,3
384,7,883.5984128507004,104.13966987162661,5
385,6,748.3174916136915,107.74599851827048,5
386,3,813.3068838656061,27.327560111133142,3
387,4,317.93284394274116,20.0023982034103,4
388,5,218.56756659073667,117.19457138774789,1
389,10,763.0840140588155,104.85725581979231,1
390,10,816.4930023039008,107.72215692914388,5
391,3,990.9798849006396,106.93328423180544,3
392,6,441.9867930658552,67.29398476387877,3
393,10,403.41718150314404,79.33619971656697,2
394,9,787.592312704897,67.71672799536879,5
395,10,373.76336324036697,10.888730156887842,3
396,6,934.2194593233864,90.73285481556886,2
397,8,865.4921142508612,63.11318383362623,1
398,4,457.54432600626745,79.48654360087642,5
399,6,763.3275144019225,62.803577572186555,5
400,3,766.8157303804483,61.55830206708244,3
401,10,147.967675394136,24.755747589943184,3
402,4,907.4252613455883,37.052077241232126,4
403,5,529.9897538254643,23.268059573554915,1
404,8,835.1345928023545,27.50162399691438,1
405,10,354.04712097908117,116.89239874833507,2
406,9,900.7470670713905,22.60804626380282,2
407,10,419.741594797455,35.96609879509888,4
408,10,60.29576890628344,72.91781063993727,1
409,7,910.1128775983004,75.1705362672138,2
410,3,136.72234294682687,22.70702492054034,1
411,9,353.3479557108941,96.27750396529942,1
412,5,952.5588686982646,95.29832980997487,2
413,6,953.0767895906783,32.291535983447474,3
414,10,594.7659937171218,38.19662480767795,3
415,10,650.2453515613093,112.86860452784215,2
416,5,476.02324587940376,99.95221628763997,4
417,10,328.5502331131613,85.24665880219024,5
418,8,362.2313181014202,14.45682047371906,1
419,5,688.8925332731865,53.10036930379621,5
420,7,764.755802965796,69.31971528883511,2
421,10,802.0000915395561,26.552298118134345,1
422,7,800.1372356548262,56.54605694244582,5
423,4,136.64579789625583,74.11797591119935,3
424,8,519.6992894674524,42.64831821327091,4
425,7,104.68082201581207,94.80865417930603,5
426,5,572.0524382075488,101.65170188846263,4
427,9,469.4539763047082,42.21508898491814,3
428,3,893.3189736203848,101.44557276663257,5
429,3,383.36926192447476,16.91130510184673,2
430,9,161.21366560622556,101.33884634160547,1
431,8,185.84209795019407,22.56629964177591,3
432,8,773.4351001315986,14.536622538618495,4
433,3,637.307160150448,78.80417151071629,4
434,10,146.06654231665073,59.272797061858846,3
435,9,129.90146580924755,109.40741904747577,2
436,10,715.920674886164,46.76675755044766,2
437,3,119.12485604598385,38.0225102953273,4
438,6,830.7670563258384,62.58451420658281,3
439,4,720.9301157986714,57.43381136339605,3
440,9,127.28134160980477,44.60922531497665,1
441,3,130.59582838093232,84.78024935030778,4
442,8,987.3075995761167,92.34961090009945,2
443,8,405.5572559683143,103.09315643846571,5
444,7,402.11003971354637,116.87850954168943,2
445,6,822.1595888946274,35.66546209523801,2
446,7,949.8861485146658,87.35075048634558,5
447,5,986.7010106317274,50.3396970820107,4
448,10,765.7092759959945,82.86442677437743,1
449,7,407.44660625436995,59.737894390160335,2
450,7,129.32568086373533,119.28390681831213,2
451,4,788.2895701310649,88.82374561593625,4
452,5,580.4840372490148,114.53649954994732,4
453,3,453.0109087846275,101.02149819033636,3
454,5,911.0366658399992,108.83361628378768,4
455,4,155.63760819084376,98.65820767968762,4
456,4,517.9938490763161,57.80329999322981,2
457,10,60.78596252904811,33.9556721348917,1
458,4,495.22760989441997,47.58682017681005,2
459,6,103.48811189774548,7.327166753594302,4
460,10,162.87702045466833,65.25921425843673,3
461,8,161.64993443824963,63.081647031097,1
462,5,666.7497870102604,65.40380345550614,3
463,7,758.7426353021522,117.01359087178734,5
464,5,604.2003268423016,109.81721039730652,3
465,5,964.0639210508148,23.59696950796242,3
466,6,406.1270505475189,47.421489978927255,4
467,8,321.4264819677677,53.75496063827512,4
468,3,875.1691717799872,46.46128555293949,4
469,4,262.41604659348,96.82703581445,4
470,7,965.0614124685808,65.2643320347725,4
471,10,61.54675095532552,70.79147895173688,3
472,4,971.384885372257,103.09655928361144,5
473,5,91.0019163530473,97.68173764276624,4
474,7,896.5859580131676,20.204325124334463,5
475,7,551.3160536319849,87.10017716961794,5
476,9,993.3165563133354,55.07515482373409,2
477,3,120.10673649862892,38.88462385218755,2
478,5,576.1615701812548,10.75216440375143,1
479,8,970.837408838144,61.03369943972686,2
480,9,546.9429519616414,45.87521828332111,4
481,7,647.9287062284994,33.92399956278609,5
482,5,710.9612545353863,84.88724890365012,1
483,5,481.8140115293846,93.49081954129251,2
484,8,646.1801760798603,33.150794688383854,3
485,7,605.0985963269452,10.686455218124934,1
486,6,906.1001099664395,102.60656056500203,4
487,7,93.17406132438498,6.145370238494881,5
488,4,316.9150301126188,112.76793680096928,4
489,6,952.8909098727308,77.17628550801118,4
490,4,895.7505946963705,42.01236304815183,3
491,6,482.8739151464273,33.34495960132466,3
492,6,639.12596791146,6.035651390414653,5
493,4,313.51212383207604,32.07921295625087,2
494,3,228.71510173757324,20.838754674471225,4
495,6,490.51348469298307,75.39911538316174,2
496,4,385.68461662475016,24.15274268828715,5
497,8,604.4733062583284,65.79243131671122,4
498,10,123.84790511673559,72.86338856961414,2
499,7,975.6750672828582,39.27479530989517,4
500,7,986.9002072556227,9.03246913715265,3
501,4,713.2536283187579,9.284196270632552,3
502,8,559.2915480269144,8.029943202300524,1
503,8,344.05123547201134,89.99933672070281,5
504,6,823.1052687216012,41.57111605364428,2
505,5,700.4946139261854,96.57452138628132,4
506,9,204.48609237764674,54.649274741927655,1
507,5,915.3808252691504,57.09478159544584,5
508,8,831.4103807770106,63.98149928860098,5
509,3,952.3099176273279,86.99861748313695,5
510,4,739.433532968942,36.45282957041631,2
511,7,632.7444361390004,18.982545196355595,3
512,4,447.33088447608793,68.94659354701807,1
513,9,936.0920591863126,42.602426672915016,2
514,6,872.7606950253879,55.8865010718243,4
515,4,92.95773660087994,79.39887145879013,2
516,5,75.0486257723894,61.82446023124612,4
517,4,407.64019853414715,76.33206396659693,4
518,10,820.0256642427413,67.5830002430672,5
519,10,987.9123228491973,90.0765827726514,2
520,3,192.89604654835176,86.1827110368363,3
521,5,614.4241795845284,66.4318375579912,4
522,9,411.84631379947047,83.07384739886629,5
523,3,971.418677923873,105.45935426135047,3
524,8,850.0129769789232,54.71119809563939,2
525,10,846.412269475581,52.46775336611127,3
526,5,495.2585018052218,92.88824639802371,2
527,4,444.0785272207819,71.99369125982932,4
528,10,309.7367183341709,13.165779725597684,1
529,10,103.55672181838077,107.59288180447436,1
530,5,871.4862574423006,8.540056757328616,4
531,7,822.2559586735737,91.06558096412046,3
532,7,999.7317896218241,92.26132641099598,2
533,8,996.8049952202101,114.607774807422,1
534,4,577.660120322496,11.225456966266886,2
535,8,780.538044421485,73.63853899021646,4
536,6,947.5274433883067,54.201665622111086,3
537,10,857.1650211435409,43.022789808847335,2
538,10,284.98069665603776,15.386634434393399,3
539,4,478.01692854458884,69.70522376220056,1
540,6,172.70144439392024,60.089683452580566,2
541,4,956.3484758957862,17.023762687367793,5
542,4,625.8659027283361,75.4362933161646,1
543,7,267.2106652282896,89.86460882908793,3
544,8,688.1156501855639,93.23700462116955,4
545,5,637.221828435001,109.11791665017915,5
546,7,390.25458213119845,52.089135317209376,2
547,4,157.87971258964757,114.60336839154576,1
548,4,687.9945358131596,104.5243815845089,2
549,9,544.2923158586036,39.09768066775299,2
550,5,783.7024721488574,23.317549295187725,5
551,6,544.1553260563937,55.06978055472154,5
552,3,859.5724253026132,51.21835141493616,5
553,5,574.3114968357613,71.2077201130885,5
554,9,582.891072958617,72.08941671769102,4
555,8,882.8209225254278,91.24850320369715,3
556,10,433.3087229017772,63.63734404364517,5
557,6,177.3144670281087,17.05460370818804,1
558,10,77.34354249767202,103.7035035886072,2
559,8,767.3803928899381,40.62292706629651,5
560,5,639.2940737857914,116.69920793525809,1
561,4,718.8757796942624,18.553912498173567,4
562,5,252.31595343346518,115.19888480673787,1
563,5,179.55290180743128,15.466357791489452,1
564,6,63.81743238448783,31.56915586391184,4
565,9,383.05818086626715,10.356693339952283,4
566,7,610.4218025119014,86.08801186348441,2
567,10,422.6318428447457,102.78435470575606,5
568,7,465.6011759225426,54.91817440883775,1
569,9,908.950759769061,111.78003862987941,3
570,4,380.84269367213534,72.88439325189395,3
571,7,538.2900147018203,77.45082057635017,2
572,7,794.4703621040859,102.22320819558854,3
573,9,426.7156432052067,39.13202358096147,2
574,3,640.9823652164798,45.740557952676966,5
575,9,869.2455233094079,109.1844707073841,2
576,3,952.0445924747601,108.61080204445784,4
577,8,189.71980688258603,117.29551926310015,4
578,3,930.2582439034197,108.71140639079218,4
579,5,517.5104784255614,19.647784143836503,4
580,10,295.33216888401046,99.72829290575355,4
581,5,486.17896842634826,52.13142498260332,4
582,7,981.0309465212032,118.94215593378286,4
583,8,517.987189293226,59.312310897812125,4
584,10,362.3140297731328,68.69114948775537,4
585,4,651.7308116008895,65.92411525453184,5
586,5,278.1383378392834,41.99975843370195,4
587,7,122.07016170323072,13.627540222685589,2
588,6,172.43573581511674,107.99989149622063,5
589,4,171.64354700988383,97.30771844052299,3
590,8,194.30755883667965,21.045579764361968,1
591,6,181.88581401693963,94.32835120525839,5
592,9,658.8310075630538,76.97236659582015,4
593,10,222.7860801791876,52.051535610526564,5
594,7,378.38391915767005,34.21243214598971,1
595,9,901.9489894107112,103.86881010275674,1
596,5,500.26355824972876,85.5216498188161,4
597,5,684.1798515949758,67.99008958895074,4
598,6,213.70387764154833,75.10038139832338,2
599,6,232.67456786823723,15.472610939450814,1
600,4,88.82518545315492,59.50077250478707,4
601,9,210.48830991855633,27.27553367035573,1
602,7,314.6608220803607,28.96412308601492,2
603,7,218.15996006290948,81.04995566298967,3
604,9,134.26740706920282,109.79445746094314,1
605,6,164.60407754557076,51.43201020500985,2
606,7,487.7398296310895,28.891166396401893,2
607,9,246.01703248550288,79.60589778221524,2
608,7,396.0563679956717,105.18651033028654,5
609,8,528.2464073121141,91.05666212908645,4
610,6,705.8750871978971,104.90708151170752,1
611,7,87.346532849044,66.70378716624192,5
612,10,809.4398789635906,91.46576810245695,1
613,7,646.5053700163623,21.107424326277695,5
614,4,127.67108035142832,45.05158076676702,4
615,9,879.8996929014384,49.79815391537508,2
616,4,924.8287805052225,63.79901081829398,1
617,4,108.02406186212056,111.84378142953473,2
618,7,313.03376573984355,105.54410442555005,4
619,9,815.8912158034083,20.47043161325622,1
620,5,760.8467058644754,24.870809966483268,3
621,4,225.29496838855846,46.1286632027248,3
622,9,248.8818571698748,38.4355445774275,3
623,7,401.9484976518129,75.69865961297016,4
624,6,510.29683593147024,108.81924549292266,3
625,5,637.3420329537812,115.66352729234748,1
626,5,400.4679575912838,80.16433954155104,3
627,10,489.4079803264905,101.38830816112497,1
628,3,760.0973912270687,65.39825302654167,4
629,8,84.849042746068,28.957598888904567,2
630,5,289.81509712681975,65.3391673907499,5
631,3,727.6821065903248,68.83449916532987,3
632,7,900.4464958028393,90.382619884559,5
633,3,536.0935700098828,30.286543816345144,2
634,5,555.50781100205,47.355693939974145,4
