recipe_id,humidity,temperature
7415,51.14933583955492,22.946664981991926
793,49.443891254373796,18.89621886934339
7024,67.91916623798909,31.777488398518514
8958,85.68752808266038,25.516321843257433
5525,33.08757806080687,29.634058111602645
4733,63.40047637965401,18.56650469561785
6185,69.89338783079151,33.78537189105168
6503,37.47644190481043,25.02900632840715
3044,56.76142108014349,34.87912813700888
3702,87.8192737242847,19.351762743812024
7415,57.78365129027898,21.928785616509035
1670,41.09440406506825,26.27809197490279
5800,60.172779102081584,26.43996519219793
1331,52.23847740965783,26.729225444251977
3985,83.66289757294896,25.369514374964552
161,83.82987742818622,18.62648851150898
4570,36.184799390562624,32.46300374885902
3649,82.42092668081668,22.55042014849457
3122,77.73206063854478,18.635849389869822
4253,88.202518378766,18.448255328401316
6473,82.27850029304875,29.408971778307574
7313,44.207904078967914,34.28361748900693
8551,51.24475434596794,25.063372173327537
3371,35.30292860605135,20.667217855322335
6341,83.41839743579848,30.533053206964183
4261,69.99494981546887,18.36559785210126
6649,62.32580051262904,20.408047127660296
5863,61.65774256140867,28.986770818354543
2479,81.17921740801597,20.53211413117762
1684,89.71207614799751,30.392454673809716
4695,47.523587334485484,29.182459973557975
7020,30.083987114461028,18.238970928359663
4404,71.3069471740173,22.451924337642627
5463,32.80615208887397,19.886621190765133
8637,89.3860040670622,34.85065139773386
760,36.625729607186756,29.43464086169234
3644,62.35943842140095,33.862362704132224
7435,85.62268736442688,24.964942834975773
6515,43.413116846183854,30.83058672063632
5644,77.19437834031467,26.369671763117225
6628,66.16713946003952,21.134488347322282
6960,60.79005326084132,30.040807413301142
7695,72.4071168188529,27.810647586907503
3239,74.6748926984072,25.27684728244587
9543,33.02305520887464,30.80056795206381
6021,70.01469954548766,34.87356194574238
1656,75.93641880394128,19.615832926461998
9066,38.479081627029984,24.13208644004246
2595,43.7678452044035,24.1430680268695
2842,61.73592340104362,26.355865447427426
8170,50.23627105768263,32.07998011090662
8486,87.2288788381486,28.76062502355002
1336,84.94229551058187,27.315459237468765
4516,38.96604665651462,19.05276390357543
1588,78.66514977170425,23.9768203912517
7918,41.83980825301617,23.697944090824443
2492,52.30223297274035,22.05896952764236
3400,87.90664057336923,31.198510992970665
5244,57.037186887094535,25.94093241049674
3158,76.54700093766982,21.684369756982907
543,73.91512893725178,26.318494286819643
2509,68.19409879970227,21.988448441310176
9885,75.69009757739224,34.452159187694036
8022,78.35279818107212,24.65359131625349
6155,32.23095165703465,24.61723730389603
4079,87.5508980354475,30.652889826335294
6863,39.11424051293659,33.731113081450836
346,41.501368338115306,24.24747039949586
4238,31.12187494683781,31.401590745679428
5870,36.75119520328621,32.8108806876609
4934,34.362033620049004,23.299784025150764
1578,55.18517391831111,18.359814238985486
6065,30.313072534074113,18.46381976995646
3583,72.78711277685866,21.482651663249047
3375,75.4991861375396,33.24624697917061
9875,69.21668408128421,20.959267993751315
3035,49.2531219533615,29.02318796794189
8271,56.67992900660279,18.715734691996655
5741,32.42011633524743,33.69579476466849
9142,59.03131687856064,31.806529042997493
1472,84.70735601036172,32.44249845405116
3936,57.705844625310874,28.42601807437646
4052,88.65133925651503,31.48679660846885
1527,88.03626695765323,32.642194066766955
1169,85.51994895977802,31.997139670052068
2331,86.76107686102017,27.71478794257905
9971,54.97951190109654,22.363743155770877
3650,59.774959262341596,32.53910085997944
1661,86.56936745230614,28.823160656943582
9920,78.01251556304246,28.655288067638416
5618,66.93626928401856,29.788449722967762
7216,71.5370977030249,26.537669282717356
8437,53.38646557763046,26.578887755254364
5766,74.09006799512008,22.031657997945075
1454,82.26221257559155,32.1385262322674
9577,32.46475110297156,20.096713198797893
4167,64.79993018577005,31.073523310722585
4622,49.839702341986374,24.253344721259577
3235,64.64693109731206,24.27942366196074
660,52.49128821734264,23.495494597225044
4974,61.15084374059799,31.28504607953421
7021,36.619044041417816,28.164974537704364
2805,80.95018327851025,29.116621552116793
2787,43.5634709645732,31.3531638250898
8094,46.539733780060445,26.98822637912404
6208,44.14173459082215,30.086683832625962
7951,76.12792374100921,29.057831664714776
6086,58.36087104038023,18.88723608506799
586,78.04960145026303,31.90322404242547
3565,77.86478043627197,25.273396346614405
4654,72.15229299899949,23.284494508929967
7967,52.168795448879216,19.24486999031334
8771,57.36056930893331,25.507089068724
7664,80.90280312320218,26.635229450773757
2209,56.662334767184554,27.717839033903356
1626,54.17380812595925,19.96421291016529
4252,41.68578627352027,30.096273827913045
843,85.77765459860258,20.94422159997941
6886,30.904735952135745,27.77344801099205
3616,71.71779095730363,18.114717943451634
2256,47.83178886262466,29.543701564537187
2948,68.72666940086921,21.33111205540448
4439,68.62895243890642,27.64572133248015
8345,61.97130796345242,28.961035947035313
9134,75.43997518018159,30.447453161781272
6373,53.93565647121066,20.515367028821164
1357,43.271709304805285,20.741901932005103
3407,74.13369295577661,23.622418828319717
3707,66.65141557148503,25.581110780995374
9270,63.22540272004543,21.7666437307166
2532,68.40151960833492,18.766224296528957
4203,42.43216498583283,34.6935766158225
2660,37.428211383677166,34.612329329911276
8655,55.42974195593383,19.605387284799697
3762,34.08214408010642,19.065962214561527
173,33.843279452394654,34.39483135812897
8834,88.4088848235732,28.67042571638754
2055,65.0444662087053,21.587721546636722
9596,74.90206308458252,22.70234413848059
9812,67.85986894814452,23.79631933157195
8471,65.67114161793134,25.82589063816605
9895,47.97118417566044,32.282361265688046
4462,41.34301316579257,32.40431698164198
363,84.3293357060985,26.827513518040323
2464,34.674958802725705,26.209623318076233
8893,44.39785948980111,33.402214789107994
2400,69.07448405002866,27.008226600152774
6669,46.43623804400086,33.90471032446797
1307,60.08758582389122,34.96736173590023
7470,41.5230459329843,26.238804930977402
2797,85.27109952541794,32.042588908397676
4477,32.040323216398036,20.614976911756788
2386,71.20635103814914,31.43737178575425
572,62.79127741205847,29.24677333813319
5421,39.32529769312616,23.8021894706359
2928,60.90642311317927,33.724388044258
3233,41.554994616687786,28.59349137417378
6540,87.56972478123798,28.05325603267653
6070,50.7680548412679,29.28316525808517
2247,45.132590196119274,34.28025303414934
1873,45.33128024613163,32.05566262398606
6954,58.56631654625504,34.23422103270819
4212,32.22447903993673,29.08858040610844
3669,67.94201662798335,34.465389986902565
9917,58.21582454089291,26.304008458885306
400,88.4569502436231,24.926924279696355
9910,60.19546622305285,19.001749156245733
1302,61.8912402323651,28.235070595711463
7906,48.679361881853985,29.888304532748037
2990,80.60674291300145,33.91679111348394
4141,69.53568665133395,34.53625464081844
8766,88.08419552903922,23.013501666664894
5147,53.74846495285628,20.055333231472396
2205,70.48187958338852,18.84156383347136
2043,30.656129360160424,29.473928476163042
4499,61.98002034867355,28.54519811593781
6479,33.81680280997179,21.644216020552804
1073,39.97385388281637,30.020242870489415
1476,57.36542320167135,25.12914882699159
3617,31.413070087601234,21.175139651986303
1481,73.0736173870867,28.937026785886474
5929,30.73793323910536,30.299047912599846
3161,30.843942102773553,22.54183987356851
1530,75.45181527760474,28.49798681873288
6846,77.59301864041586,27.056231552173088
685,56.115234717113076,27.784864738494186
9562,84.48946347127989,29.184219256200933
7055,72.29210275203377,24.445460673844234
1226,56.74863324629398,22.774736285367382
1432,41.627244263602385,22.857358454537632
1942,49.546366815084355,23.96106067983197
9891,40.047190004617626,26.779343347922726
6129,47.8440362274932,30.855207259383384
6383,44.13298566444601,27.35583306862463
9777,30.634417448744056,30.14386774354574
1810,60.63125502600404,19.39969399646202
405,37.104777941796556,26.695507144034526
8477,74.13009551894032,31.404965941932907
3894,39.012884462835245,21.4266449963342
6362,52.75489822884421,24.179869567041624
90,66.59649860045542,21.269308864294885
6862,30.192140356662346,32.81546646241486
4970,50.049803249716774,26.713299023678523
9009,67.0411943201827,33.48076039008961
2041,34.6315239113441,26.263019681513896
2058,79.93191648637315,29.53367739570308
4200,34.45996315687723,20.964605865811546
9804,48.15411151904219,25.52999136629379
2660,67.84415809344348,30.677243812717094
7546,81.4569201811594,28.140155350746387
2176,59.91557565252059,26.12470336866732
4009,84.0408138890059,23.594665924198484
3478,82.27906255613505,20.734190588904383
3921,81.57364494227707,24.553673821534304
6983,33.85777611669637,20.81971467178571
1720,53.67244972016447,31.97468319813778
3200,70.9647156782894,23.770986607209487
7088,75.34531720788465,30.821443016851802
1142,62.12616186356201,24.391859818934503
5281,73.21122410398944,19.87744671854977
2446,42.03803661347584,26.503843313692528
1255,37.84595753029607,32.185270199860646
4164,50.39027031315437,22.31835014482546
699,68.667276187705,29.00463061229313
5637,30.615497303732454,18.974603178916855
7455,54.56528389640418,30.26590013695413
6963,30.289954829978733,30.737307501838405
6049,58.83556922197963,19.939594940475626
2683,51.8242976807551,26.871843208386856
9090,88.27628783751334,27.379003771487906
9389,40.53485811975328,32.125033468526674
745,50.71642462504059,24.752882182556238
4641,54.06935101308127,19.623442016555693
9615,70.58285138310555,29.889841210377213
1662,86.05591991658781,19.82018574123408
1452,82.09167620616385,22.840463598866222
9746,65.18794021115907,31.23628132536665
1641,39.680833383321676,19.5774520607378
9075,76.16450474805313,29.82873912677179
729,37.32726943728761,26.03044877722324
7513,66.56239789486216,29.7601432427917
5744,40.869549196955504,21.458883248770146
5235,75.26606948901876,34.50120153147049
151,42.668420591410666,32.83314879318024
7788,46.16747079399214,27.296634002005
6224,74.90751927066803,27.79130784104308
9690,52.41995640315154,27.971811383431763
6293,53.2702595921408,33.701546767028674
4323,83.95815342737411,28.53857473200221
2031,58.74082860169,20.46387631003501
735,72.21812094065862,20.305977211348228
5011,50.14602963495885,30.67910480274853
3483,49.00200357483597,29.722847382435162
4143,80.50110292325431,18.02571232370608
4254,32.430245749971654,27.73821570481215
9507,58.5019540600761,34.94028108475234
1200,31.746657950357104,23.672024331269917
5035,71.05205507189974,33.496695589555145
5927,72.52873462804688,20.559272364814774
7198,83.44306534512812,25.670292266077332
8829,59.499016947768325,21.374950372988387
110,66.56878310184175,29.898126957390183
131,81.0468859560873,31.700125565433268
3003,58.52475427205051,24.78736583372742
6691,35.04264312514412,28.412035331088134
2985,74.67625407998165,31.352080182435415
727,50.776263846265046,26.287233844550176
1821,46.994199762173764,19.872454394911056
6073,30.925838808746693,29.985031422615986
58,77.37135052190386,24.15824655803134
9274,75.35090315539667,34.06671305034861
6138,42.77875141630428,21.062739851236767
4312,33.7343658090831,32.51433793473316
4619,54.99825462886314,31.06209709296559
3644,59.65509917329325,34.494803244475904
7548,47.40216698722106,33.770154975030266
1647,85.76460989833845,25.340207720945674
9612,84.4275000941427,28.583504779335236
1194,34.657976802130214,25.700657841061428
5496,56.01746854623144,28.070786548989695
6685,88.49531274575256,21.418307544127018
7023,49.50465333247664,32.19646869507112
7868,39.29596974372207,29.367557627327216
846,52.013837396675825,32.529720770067215
2020,53.982281907228604,33.31089224119893
4622,35.42426196173148,32.3589510275105
8345,47.47071717615649,19.51766665128868
699,32.77687277096781,20.306570262800957
8723,80.27297569437403,31.080117680395173
384,43.88358873475539,34.182037458175245
1823,44.04244845617558,34.260243420866644
4484,88.07383885743059,26.70642340288952
5294,77.47938243861549,25.766580900240214
8740,37.978527497249154,31.9776589163246
2612,60.965451227312045,34.98338147091053
2336,50.13481259991818,29.44423424672553
6442,39.66275406213636,28.79241376426991
9519,35.13547682058322,32.318961072855586
4042,70.2598816389029,20.643410174912027
830,88.92402345457096,19.94939095816904
8348,64.13684088661263,22.38885308072367
3765,78.02851722441332,25.609541691543402
8876,66.3714099700162,22.88622830083189
2456,88.51679684530387,22.34025299549682
7031,38.344079437208514,23.254991983108845
3087,89.57878280136828,21.069785204376288
1869,72.55037252441943,29.623854389462444
9541,63.59290832474662,24.552092222480223
7418,68.72111855145057,21.410118875171374
7044,35.683575045710285,26.408927777793473
3001,62.555781717396854,25.326334980507863
3257,83.97102291566243,23.95658358380395
9029,38.87796078028158,20.869812600137617
7593,42.216256021700005,34.23404639083149
2643,31.54271768792865,28.14775220825055
4382,31.59350695343573,21.70046469005343
6844,58.354390421429954,18.384867650520206
8329,69.71122256816687,25.667772949541256
13,61.4370577566433,30.155902670322952
9187,59.16786988347408,30.169102520712578
2540,55.153504304302814,24.64661344039201
5110,43.19484511937827,27.79073537688015
7363,68.86695703200365,30.50926322205555
5788,44.07943852261585,27.121675458642848
1920,72.57534972725165,27.103480075181114
9545,82.98719025966133,23.33834126834717
4498,45.76500049566743,22.70662570861321
780,49.54586821856217,27.55352063482173
9115,85.24297418004878,29.839313598486477
1588,39.42369152478189,20.515222500934513
6140,85.6231204147246,25.883892824480924
3571,40.7973462308852,29.793577304927382
6708,57.550828650398245,30.931288822648675
9187,30.20744174291872,27.65384904755803
5975,55.51788115700414,31.989426938458227
5803,60.861207014177296,22.963263340753574
6104,80.08929012787306,34.907091629259824
2657,76.79092098954453,22.026134708467765
6362,77.78197796624369,30.114087898348284
393,70.92757825272113,34.76649409318727
2344,44.97970014637046,31.91958507574578
7238,71.27920852408732,19.84675882234811
9095,58.097519387695044,20.622617399341074
3528,71.18664074922803,29.127523787161046
292,65.29847534490997,22.227366992966147
5872,45.399919390621875,34.68976468678417
6562,38.85057912103687,34.735203459544195
916,70.43835153611126,33.582249782460636
5454,51.853447874679155,28.677519393657544
5420,72.04773057855932,28.279845141657276
9867,82.55064106174758,26.288565435270442
8099,41.37432622806832,24.389979117658164
4935,58.60215933862492,34.86400998396351
4955,64.17080370815458,34.195380084143494
5596,65.52831519901878,32.65854189930555
1269,57.54510300061587,21.947920396506078
2058,58.5116706776161,34.78509480525062
6071,39.33378572313944,21.9990575605264
5097,86.0541289862546,18.24356115964735
5122,57.46144571862979,19.268346081167792
3949,81.97935615628973,34.92118468650969
36,60.83389242620202,33.234757576162565
961,74.96804397002921,31.05513573111458
3204,41.76887083826747,23.572272109147345
240,63.24330457848815,29.11603981395141
683,89.69747256115329,24.586729925585132
9232,47.387874065525565,26.523934176166385
8373,46.486842530755496,18.59979474580544
3724,59.25762550840297,19.89896287446075
7894,30.139146618703098,20.827743078346124
9605,55.799937337621465,32.504948302175876
711,70.49927555469104,24.078375777531097
121,62.39037325306922,31.64133830902147
8682,50.43764839907118,24.519927676350427
9678,39.387069196001654,34.30771859380261
3109,36.49118948434308,22.877337966764863
2486,50.61262548814552,27.05033013901324
6999,31.975541310134453,26.365968711737445
1464,83.80041847546136,18.63314828191697
4999,84.8844581916234,19.82891676778877
2317,46.090915497641085,24.91916855212681
8325,52.93552681844452,32.20206781872097
8193,69.50778523281026,32.43828271957639
7663,74.23259604901874,23.96690494176503
7393,75.89384461044608,29.640696975153162
8939,60.46980962343703,30.10872123587902
224,44.395211297755054,31.792144317745286
9854,43.58028492968512,21.93624799517217
9591,55.16654593627322,33.705476941377505
1886,78.19096448813602,29.72581143181631
3713,82.32043590836344,20.86853462523585
199,35.26972089581308,25.844577883513672
9754,82.34636937296295,21.1178765657509
2330,59.470861688060225,34.23383178175033
7650,46.34275454103085,18.45319267315008
651,45.86986919650426,18.755345715612442
3212,51.13035517834105,19.4562312439125
8,31.51355754122063,21.584572232346723
1778,49.84674122671995,33.09832866523426
3665,45.74255716316565,25.304921163976328
162,51.52654107733359,24.686653880301012
7478,73.46672260083115,33.00203447281901
1195,76.10809054013123,30.917835886413233
8744,70.53193515402245,23.820276784644264
5361,38.23867000086211,27.856706591583794
1864,81.42587614504306,21.06115709276257
5588,73.01115820562364,31.159645571070357
5752,65.46598026743172,33.024383524429
9040,71.60658194209418,31.522622588567142
6881,78.59064239383032,29.16943105065654
6812,68.39859743631766,22.378840847055713
3322,73.40715774800226,21.70704570461016
4231,34.17634376240369,20.011763252206723
6097,41.68075265572643,23.875528278001426
394,89.94550981699183,24.469999247903157
6971,40.512894546761444,31.82453375081527
3753,76.05658140820074,31.512551325764385
6101,34.621239413615335,25.344852162162024
4289,81.07779546030469,23.16028727802575
870,32.39607425741794,23.428385615103913
4056,70.2076087807357,31.563955995753684
9931,75.45259888901546,32.87504026202317
8486,46.12542314970588,19.745211183238922
8348,41.250285261265375,27.814380072316787
53,42.96386214500508,24.324966660273393
8279,35.9532474039808,20.11190524945971
7316,45.55455728514988,33.47170365951111
6660,50.87949311389265,25.09232358481707
672,30.411755707239166,20.621747448507953
6627,61.94218791921766,23.23794982009709
4811,83.3627871758139,20.040350214760238
2613,75.51098761331033,26.35949866307942
5042,44.420071582406386,18.401774866132328
4377,65.697474865739,25.418860732502985
5998,37.73347071582768,25.37845689663033
5423,54.227510168073756,33.127627237455
4771,52.41790700217419,27.871611461654688
7194,48.83820688923113,29.91505736276937
5915,63.82266676186318,26.017305422896804
2041,44.08381132422929,21.72716936396872
5902,78.7570871730299,29.72915223979942
2893,62.79167637357823,20.64015724898504
6746,47.209739028438136,30.48952694019502
7309,43.225511678393254,27.37190870256393
8807,46.619606581664705,27.785040796290474
9325,75.51575591688321,24.09441694399614
4212,33.293499156779504,24.46240101103527
6583,50.83717059467901,22.144473518036484
5857,72.74678479631393,27.840098356332586
193,54.48121163074153,29.610555532506083
6605,51.611380571115404,19.0245445874343
8755,83.820215158646,30.41778072279527
5244,88.01103722175901,18.595719723207527
7144,37.843174349505865,31.005902313274497
1411,44.46237755621432,21.162851097462845
4762,63.49524802136649,23.498687689223395
4709,48.84109208995734,23.548338442973108
5295,72.9562504336347,23.5778055051961
7112,56.43102940047705,32.42166658981915
1538,66.46914937260524,34.99904310788469
2335,67.87402681569681,25.103566767807422
7954,74.13729767169703,32.793507454738645
1979,57.24645171350805,33.432014456162484
1278,43.4924137476088,27.641859315082534
1611,40.346955697378604,23.701503604926025
4016,43.589383900534415,26.56455576019107
4879,75.51204011791833,21.437160979572738
9958,69.67746196232628,28.687052483773734
6180,61.37041577646072,22.909338261317874
8546,73.11309116308544,30.16669612988737
5612,84.42502786413856,25.595200168585603
106,45.416798369164084,20.930361130720907
2936,84.10242674865513,25.031810355209117
7369,32.61389332131511,34.10988184681763
51,53.33903050248598,33.53696235128416
165,89.7600428033425,33.883411622970364
1796,45.19352368483427,18.735792747443327
3919,37.99731715184829,31.600259303185812
9446,76.01770717017152,26.98178649523973
3083,37.26815075410205,31.957809354765594
7358,70.36346021616707,20.920530307238995
524,63.857584303724785,18.099571429478736
3349,75.81462374655163,24.58190531405342
6030,60.090288667485495,23.755432550539375
9422,38.718355595765885,22.978162679127433
1529,57.541163615352104,25.380839719724182
396,38.380651371146755,34.64624806031799
7726,33.85645117184959,22.81686784995618
6541,62.1864147121715,27.784053325539915
3396,43.77233441015902,28.195305993421414
9382,54.47708900679959,23.828451880044547
4507,32.146660860293984,26.53811383756989
242,50.657662112758885,29.846343093433145
5144,84.10054402240303,32.738369453393226
7800,57.84148525657659,27.299877554351273
402,52.65351717770527,31.720427371291898
4539,51.90472200952948,25.81564659583009
1887,80.5872857400329,18.620375434843627
3252,73.1725690129717,26.876067043714798
9998,76.56318141322399,19.919591720903092
8378,65.8958846541426,21.10116002918238
1653,79.03065118141336,23.67293899787158
6615,77.22836676219401,24.061655620226947
6223,69.42656222248814,21.864887546410834
4447,73.84018298194421,23.283197370658517
2671,55.390228215234444,20.47823131443189
746,42.44600837712514,23.566496334818574
6193,33.14763118542526,23.448434836223193
7374,53.30844425491387,29.6652663540739
1715,89.81400157757342,20.0565178488769
6752,47.78323555563095,20.53541125205528
7834,46.53535764691962,22.275070733297383
5400,50.460471202574595,29.292254454055247
5281,74.52667212742634,32.56802269000014
8668,56.106662552636145,19.79904552556005
3789,58.12698111149335,28.711772299421646
6100,32.03495274045123,33.21361398220526
3869,80.0723642082778,25.901608672611793
6644,46.10934891706092,26.098312457005214
9814,35.45891576322784,19.036038967194145
176,58.711576012253275,32.241767287611644
8997,89.02476489986378,33.77575275500173
893,49.83560375549414,30.60489375883786
7855,38.87406086293905,26.466631349045265
6325,83.09365467055332,23.823263487899276
1933,66.68742447075927,27.466267212040243
5714,80.99164119158756,27.185476054800485
3203,31.9068171181219,26.881190958430246
7591,62.931164881231254,28.265486972569214
2167,56.32511038005282,32.99058947101318
4306,83.68252296685691,27.72870235528358
6064,89.02299504101637,24.07873334521779
5474,79.77812035392077,32.11010015366881
9174,76.89707982079855,19.275629100124203
1997,33.79795646124417,19.013615020698666
9495,50.50418740432529,22.306020775179295
9894,32.100574516513035,25.695105067211593
1122,84.65220723066253,28.290824823578546
3909,84.6511730879723,28.930380178557265
3737,69.83347273331464,31.71964103413118
5290,30.961050681805034,30.15492254700577
5482,89.25690865588324,21.93522954235789
8140,46.36165921861246,27.394473080766524
2661,33.9861271959234,19.81958160582033
2872,48.101004692037435,29.341723367030262
9499,59.15694474796314,24.082528922704867
4811,44.72954501237289,21.555893046872246
7334,69.38705219359642,31.867770624063894
2236,79.95977190660349,18.183437975457352
7830,40.56685912741391,20.355171358080504
2956,34.26209841644479,21.653565981103483
4141,34.10498819821192,19.518900915122394
5343,80.73999002577811,20.731218480027408
1368,81.15259968553441,24.38116505466087
6128,38.892541821388804,32.36625784614411
1704,69.33841225362104,31.330713119404173
6651,60.55762448112833,26.827432556605427
6873,47.16263878241786,19.03891316928818
9357,46.570077498176296,18.464191048089244
6956,77.10098086325556,20.310956234636905
8849,58.93561965429949,31.262420926463896
3128,52.551140062243206,21.787949077285425
8302,70.60904711310616,25.31780356199051
2584,34.09648039348481,33.28501501088277
8293,74.44598453599336,24.009730983673542
9382,30.89224870706168,22.857188338207145
5819,52.56924441820448,19.645489206236068
5052,45.77242148977637,18.4731128011172
1045,41.69113446147413,24.530054631410827
6694,51.430033269562685,29.311283589484034
2328,58.69992163408887,19.938488668365913
1341,64.59665591735734,22.6184641318795
7497,36.108733249771404,19.05772808942978
422,54.181297430991926,20.46968703310579
4921,38.156378202213475,18.610074638199155
9516,65.57099431330259,23.616773216789316
9603,59.3263095694857,19.432878531685674
7814,69.32032182624269,25.41182791849168
2378,42.61717145680947,21.693008530430337
4174,41.36053448391756,20.77753431837251
5876,58.07009749967554,31.458426344642614
7918,48.71750689621483,18.766892985000545
8145,31.33428791778859,26.290497107644608
6544,86.8367043137711,22.568868092493425
3422,60.302340666820356,30.49342004191625
7589,62.7032928127911,20.443515129947205
7645,53.56785693030383,34.122787010252146
3504,44.4869045198746,32.19689657161009
7482,79.47531349154835,23.458966192479238
7632,56.42587647121432,22.495602800714224
2476,88.04230972892469,23.37872421192305
8101,64.82748270626522,29.361907138773947
7283,31.0938250789662,24.891519950130665
4704,68.77086482856387,22.82610239971744
6944,74.73242753515997,18.457904886022888
3400,80.63773788771135,30.158279988072955
477,75.86646708577177,31.110515508859145
9746,45.48328993464115,22.98502488259639
3680,66.32072488955791,30.109411647747905
8912,31.342319715652064,26.480016448818056
1231,63.19421766280502,27.36322383529325
968,71.78467636221322,33.20160822842144
1602,74.4104484055496,31.334010566246402
5358,54.995643683590316,21.912654754480346
3618,38.91610086012123,20.263458177244306
5429,82.26165342933595,22.103885169795703
5806,53.32715570748458,27.35206795376369
5143,74.20101845112666,34.99061831804005
5462,84.59513176119609,32.00651898769614
63,81.55525755491651,20.6932539334462
9466,45.36263644956382,31.029246915485047
8898,75.91099389709916,34.03448228444152
5051,85.18062655363866,34.44005367104823
538,40.75553813051707,20.889597425406116
3639,43.6679390003881,22.894945371165058
4301,38.6173884220733,33.22759563622718
4835,80.1423087374929,29.930364040845063
9182,30.45182760192085,19.69604192707416
8018,68.4888564492517,27.933385925974402
6411,42.745637627132474,29.477951713980215
8155,55.458481804291345,33.13119506740707
2835,79.83772187528282,21.707435267646595
7823,47.70734716653081,18.85977711090018
3739,68.60982093307715,33.260679212283215
9935,65.15183027568337,30.734678233748888
4167,38.6323242629765,23.791240661445784
1891,88.89427677098945,31.751124801225302
6568,35.91493181610039,26.769684282464574
4007,47.28165334008358,20.90985377837449
2182,30.46963000939734,33.517386146694435
7357,44.245451317255345,25.34075036170563
8459,81.2416913192317,20.97423589618315
2457,82.0465976849443,32.00409710066202
7874,30.106692230553655,32.86120695370826
302,48.47339821929042,21.05065766463766
6426,51.41509944178114,19.723780709811496
849,56.15557850758188,33.89358855309933
3499,62.97825290806596,19.61625641906781
7225,80.80751462475342,29.154653518906336
6199,65.71574744724421,33.433471132493445
6667,72.20643853954371,26.292098897100914
5743,55.58533537249169,29.148031340347465
2521,34.09496562816001,23.959771675871714
754,41.42822669512908,23.577483129486517
2321,62.8384967262561,26.29295573605438
9913,67.52654053835387,27.68466354818993
9419,30.732798821837044,22.199600272832654
9759,33.30392254020757,25.458199449269692
7297,83.45248484902363,31.98815140931594
8700,72.95077981809823,33.753267539748
2743,52.54157183932424,25.02365734213496
1798,53.917390331937774,30.51776234091046
5163,58.609536501428195,19.78327790822949
1815,59.947952835155846,19.40236584602546
7519,75.56780827829994,32.937709263208504
2403,57.05625593475381,30.39612178024933
4387,56.0493311434023,33.006235184058426
94,61.02492068541772,28.328920422869764
8516,35.67542219247483,24.95238443277238
1118,80.98726851632924,31.43356552049451
6801,68.79823114760825,21.270090345403517
3466,48.21549215518313,20.433113985969413
6786,74.10108451291632,33.7993770980151
3338,79.79139630966489,34.709952865157554
7868,48.74785832219929,31.78290062778696
